LOGGER02.txt,00061,00:01:02,00400,0000,066,36,27.55,95886,462.9
LOGGER02.txt,00062,00:01:03,00400,0000,065,37,27.59,95883,463.2
LOGGER02.txt,00063,00:01:04,00400,0000,066,37,27.62,95885,463.0
LOGGER02.txt,00064,00:01:05,00427,0004,064,37,27.67,95892,462.9
LOGGER02.txt,00065,00:01:06,00400,0000,064,36,27.68,95885,462.8
LOGGER02.txt,00066,00:01:07,00400,0000,063,36,27.71,95884,463.1
LOGGER02.txt,00067,00:01:08,00400,0000,064,35,27.71,95884,462.9
LOGGER02.txt,00068,00:01:09,00400,0000,063,35,27.75,95883,463.2
LOGGER02.txt,00069,00:01:10,00400,0000,064,35,27.80,95889,462.7
LOGGER02.txt,00070,00:01:11,00426,0003,062,34,27.82,95887,463.3
LOGGER02.txt,00071,00:01:12,00400,0000,067,34,27.83,95888,462.7
LOGGER02.txt,00072,00:01:13,00433,0005,064,34,27.84,95885,463.1
LOGGER02.txt,00073,00:01:14,00459,0008,063,34,27.84,95887,462.8
LOGGER02.txt,00074,00:01:15,00470,0010,062,34,27.83,95883,463.2
LOGGER02.txt,00075,00:01:16,00454,0008,063,34,27.85,95881,463.3
LOGGER02.txt,00076,00:01:17,00433,0005,059,35,27.86,95883,463.2
LOGGER02.txt,00077,00:01:18,00400,0000,063,35,27.87,95881,463.1
LOGGER02.txt,00078,00:01:19,00400,0000,061,34,27.90,95889,462.7
LOGGER02.txt,00079,00:01:20,00400,0000,061,34,27.89,95884,463.1
LOGGER02.txt,00080,00:01:21,00427,0004,065,34,27.92,95892,462.4
LOGGER02.txt,00081,00:01:22,00572,0026,068,38,27.94,95880,463.5
LOGGER02.txt,00082,00:01:23,00603,0030,068,38,27.97,95884,463.4
LOGGER02.txt,00083,00:01:24,00546,0022,064,36,27.98,95888,462.0
LOGGER02.txt,00084,00:01:25,00515,0017,067,36,27.98,95888,462.8
LOGGER02.txt,00085,00:01:26,00456,0008,064,35,27.96,95894,462.3
LOGGER02.txt,00086,00:01:27,00442,0006,066,35,27.97,95881,463.4
LOGGER02.txt,00087,00:01:28,00414,0002,062,34,27.99,95887,462.9
LOGGER02.txt,00088,00:01:29,00403,0000,060,34,27.99,95882,463.3
LOGGER02.txt,00089,00:01:30,00400,0000,062,34,28.00,95889,462.6
LOGGER02.txt,00090,00:01:31,00400,0000,065,34,28.01,95883,463.2
LOGGER02.txt,00091,00:01:32,00400,0000,059,34,28.03,95885,463.0
LOGGER02.txt,00092,00:01:33,00400,0000,062,34,28.03,95885,463.0
LOGGER02.txt,00093,00:01:34,00400,0000,062,34,28.04,95888,463.5
LOGGER02.txt,00094,00:01:35,00405,0000,060,34,28.04,95876,463.8
LOGGER02.txt,00095,00:01:36,00402,0000,061,34,28.04,95887,462.9
LOGGER02.txt,00096,00:01:37,00400,0000,058,34,28.07,95886,463.2
LOGGER02.txt,00097,00:01:38,00400,0000,058,33,28.05,95875,463.9
LOGGER02.txt,00098,00:01:39,00400,0000,057,33,28.05,95889,462.7
LOGGER02.txt,00099,00:01:40,00400,0000,055,33,28.07,95884,463.1
LOGGER02.txt,00100,00:01:41,00400,0000,057,33,28.08,95885,463.0
LOGGER02.txt,00101,00:01:42,00415,0002,056,34,28.08,95891,462.5
LOGGER02.txt,00102,00:01:43,00434,0005,056,35,28.13,95882,463.3
LOGGER02.txt,00103,00:01:44,00448,0007,056,36,28.19,95889,462.7
LOGGER02.txt,00104,00:01:45,00477,0011,057,37,28.23,95888,462.8
LOGGER02.txt,00105,00:01:46,00481,0012,058,38,28.25,95886,463.0
LOGGER02.txt,00106,00:01:47,00481,0012,057,38,28.29,95894,462.2
LOGGER02.txt,00107,00:01:48,00481,0012,058,37,28.31,95884,463.1
LOGGER02.txt,00108,00:01:49,00473,0011,060,37,28.35,95890,462.6
LOGGER02.txt,00109,00:01:50,00497,0014,060,38,28.38,95885,463.0
LOGGER02.txt,00110,00:01:51,00503,0015,057,38,28.42,95888,462.8
LOGGER02.txt,00111,00:01:52,00497,0014,057,38,28.45,95889,462.7
LOGGER02.txt,00112,00:01:53,00617,0033,061,38,28.48,95892,462.4
LOGGER02.txt,00113,00:01:54,00545,0022,056,38,28.53,95886,462.9
LOGGER02.txt,00114,00:01:55,00624,0034,058,37,28.52,95896,462.1
LOGGER02.txt,00115,00:01:56,00690,0044,055,38,28.56,95896,462.1
LOGGER02.txt,00116,00:01:57,00643,0037,060,38,28.60,95895,462.2
LOGGER02.txt,00117,00:01:58,00666,0040,058,39,28.64,95892,462.4
LOGGER02.txt,00118,00:01:59,00607,0031,059,38,28.68,95896,462.1
LOGGER02.txt,00119,00:02:00,00574,0026,057,37,28.69,95884,462.6
LOGGER02.txt,00120,00:02:01,00564,0024,055,36,28.71,95891,462.5
LOGGER02.txt,00121,00:02:02,00500,0015,055,35,28.73,95890,462.6
LOGGER02.txt,00122,00:02:03,00503,0015,055,34,28.75,95889,462.7
LOGGER02.txt,00123,00:02:04,00477,0011,056,34,28.76,95884,463.1
LOGGER02.txt,00124,00:02:05,00459,0008,055,34,28.79,95886,462.9
LOGGER02.txt,00125,00:02:06,00442,0006,054,34,28.81,95893,462.3
LOGGER02.txt,00126,00:02:07,00439,0005,054,33,28.82,95880,463.4
LOGGER02.txt,00127,00:02:08,00435,0005,058,33,28.83,95890,462.6
LOGGER02.txt,00128,00:02:09,00434,0005,053,33,28.84,95890,462.9
LOGGER02.txt,00129,00:02:10,00439,0005,059,33,28.86,95885,463.1
LOGGER02.txt,00130,00:02:11,00400,0000,053,33,28.88,95891,462.5
LOGGER02.txt,00131,00:02:12,00400,0000,058,33,28.89,95886,462.9
LOGGER02.txt,00132,00:02:13,00439,0005,056,33,28.91,95884,463.1
LOGGER02.txt,00133,00:02:14,00459,0008,051,33,28.93,95876,463.8
LOGGER02.txt,00134,00:02:15,00459,0008,051,33,28.93,95882,463.0
LOGGER02.txt,00135,00:02:16,00448,0007,054,32,28.94,95886,463.4
LOGGER02.txt,00136,00:02:17,00459,0008,051,33,28.94,95881,463.4
LOGGER02.txt,00137,00:02:18,00446,0007,052,33,28.97,95886,462.5
LOGGER02.txt,00138,00:02:19,00454,0008,053,33,28.97,95883,463.2
LOGGER02.txt,00139,00:02:20,00465,0009,051,34,28.99,95886,462.9
LOGGER02.txt,00140,00:02:21,00452,0007,051,33,28.99,95889,462.7
LOGGER02.txt,00141,00:02:22,00454,0008,051,33,29.00,95882,463.2
LOGGER02.txt,00142,00:02:23,00452,0007,052,33,29.03,95887,462.8
LOGGER02.txt,00143,00:02:24,00462,0009,048,34,29.07,95884,463.1
LOGGER02.txt,00144,00:02:25,00481,0012,051,35,29.08,95885,463.0
LOGGER02.txt,00145,00:02:26,00452,0007,052,34,29.10,95889,462.7
LOGGER02.txt,00146,00:02:27,00454,0008,052,33,29.08,95891,462.5
LOGGER02.txt,00147,00:02:28,00443,0006,051,33,29.09,95880,463.5
LOGGER02.txt,00148,00:02:29,00408,0001,057,33,29.08,95895,462.2
LOGGER02.txt,00149,00:02:30,00408,0001,053,32,29.09,95893,462.4
LOGGER02.txt,00150,00:02:31,00400,0000,049,32,29.10,95891,462.5
LOGGER02.txt,00151,00:02:32,00400,0000,050,32,29.11,95888,462.7
LOGGER02.txt,00152,00:02:33,00400,0000,049,32,29.13,95889,462.7
LOGGER02.txt,00153,00:02:34,00403,0000,049,32,29.11,95882,463.3
LOGGER02.txt,00154,00:02:35,00403,0000,054,32,29.11,95893,462.3
LOGGER02.txt,00155,00:02:36,00400,0000,051,32,29.11,95896,462.1
LOGGER02.txt,00156,00:02:37,00400,0000,049,32,29.11,95891,462.2
LOGGER02.txt,00157,00:02:38,00572,0026,049,33,29.13,95892,462.4
